καὶ C--------- καί
οἱ RA--NPM--- ὁ
Λευῖται N1M-NPM--- Λευείτης
σταθμὸν N2--ASM--- σταθμός
τοῦ RA--GSN--- ὁ
ἀργυρίου N2N-GSN--- ἀργύριον
καὶ C--------- καί
τοῦ RA--GSN--- ὁ
χρυσίου N2N-GSN--- χρυσίον
καὶ C--------- καί
τῶν RA--GPN--- ὁ
σκευῶν N3E-GPN--- σκεῦος
ἐνεγκεῖν VB--AAN--- φέρω
εἰς P--------- εἰς
Ιερουσαλημ N---ASF--- Ἰερουσαλήμ
εἰς P--------- εἰς
οἶκον N2--ASM--- οἶκος
θεοῦ N2--GSM--- θεός
ἡμῶν RP--GP---- ἐγώ

Ezr 8:31
καὶ C--------- καί
ἐξήραμεν VAI-AAI1P- αἴρω ἐκ
ἀπὸ P--------- ἀπό
τοῦ RA--GSM--- ὁ
ποταμοῦ N2--GSM--- ποταμός
Αουε N---GSN--- Αουε
ἐν P--------- ἐν
τῇ RA--DSF--- ὁ
δωδεκάτῃ A1--DSF--- δωδέκατος
τοῦ RA--GSM--- ὁ
μηνὸς N3--GSM--- μήν
τοῦ RA--GSM--- ὁ
πρώτου A1--GSMS-- πρῶτος
τοῦ RA--GSN--- ὁ
ἐλθεῖν VB--AAN--- ἔρχομαι
εἰς P--------- εἰς
Ιερουσαλημ N---ASF--- Ἰερουσαλήμ
καὶ C--------- καί
χεὶρ N3--NSF--- χείρ
θεοῦ N2--GSM--- θεός
ἡμῶν RP--GP---- ἐγώ
ἦν V9--IAI3S- εἰμί
ἐφ' P--------- ἐπί
ἡμῖν RP--DP---- ἐγώ
καὶ C--------- καί
ἐρρύσατο VAI-AMI3S- ῥύομαι
ἡμᾶς RP--AP---- ἐγώ
ἀπὸ P--------- ἀπό
χειρὸς N3--GSF--- χείρ
ἐχθροῦ A1A-GSM--- ἐχθρός
καὶ C--------- καί
πολεμίου A1A-GSM--- πολέμιος
ἐν P--------- ἐν
τῇ RA--DSF--- ὁ
ὁδῷ N2--DSF--- ὁδός

Ezr 8:32
καὶ C--------- καί
ἤλθομεν VBI-AAI1P- ἔρχομαι
εἰς P--------- εἰς
Ιερουσαλημ N---ASF--- Ἰερουσαλήμ
καὶ C--------- καί
ἐκαθίσαμεν VAI-AAI1P- ἵζω κατα
ἐκεῖ D--------- ἐκεῖ
ἡμέρας N1A-APF--- ἡμέρα
τρεῖς M---APF--- τρεῖς

Ezr 8:33
καὶ C--------- καί
ἐγενήθη VCI-API3S- γίγνομαι
τῇ RA--DSF--- ὁ
ἡμέρᾳ N1A-DSF--- ἡμέρα
τῇ RA--DSF--- ὁ
τετάρτῃ A1--DSF--- τέταρτος
ἐστήσαμεν VAI-AAI1P- ἵστημι
τὸ RA--ASN--- ὁ
ἀργύριον N2N-ASN--- ἀργύριον
καὶ C--------- καί
τὸ RA--ASN--- ὁ
χρυσίον N2N-ASN--- χρυσίον
καὶ C--------- καί
τὰ RA--APN--- ὁ
σκεύη N3E-APN--- σκεῦος
ἐν P--------- ἐν
οἴκῳ N2--DSM--- οἶκος
θεοῦ N2--GSM--- θεός
ἡμῶν RP--GP---- ἐγώ
ἐπὶ P--------- ἐπί
χεῖρα N3--ASF--- χείρ
Μεριμωθ N---GSM--- Μεριμωθ
υἱοῦ N2--GSM--- υἱός
Ουρια N---GSM--- Ουρια
τοῦ RA--GSM--- ὁ
ἱερέως N3V-GSM--- ἱερεύς
καὶ C--------- καί
μετ' P--------- μετά
αὐτοῦ RD--GSM--- αὐτός
Ελεαζαρ N---NSM--- Ελεαζαρ
υἱὸς N2--NSM--- υἱός
Φινεες N---GSM--- Φινεες
καὶ C--------- καί
μετ' P--------- μετά
αὐτῶν RD--GPM--- αὐτός
Ιωζαβαδ N---NSM--- Ιωζαβαδ
υἱὸς N2--NSM--- υἱός
Ἰησοῦ N---GSM--- Ἰησοῦς
καὶ C--------- καί
Νωαδια N---NSM--- Νωαδια
υἱὸς N2--NSM--- υἱός
Βαναια N---GSM--- Βαναια
οἱ RA--NPM--- ὁ
Λευῖται N1M-NPM--- Λευείτης

Ezr 8:34
ἐν P--------- ἐν
ἀριθμῷ N2--DSM--- ἀριθμός
καὶ C--------- καί
ἐν P--------- ἐν
σταθμῷ N2--DSM--- σταθμός
τὰ RA--APN--- ὁ
πάντα A3--APN--- πᾶς
καὶ C--------- καί
ἐγράφη VDI-API3S- γράφω
πᾶς A3--NSM--- πᾶς
ὁ RA--NSM--- ὁ
σταθμός N2--NSM--- σταθμός
ἐν P--------- ἐν
τῷ RA--DSM--- ὁ
καιρῷ N2--DSM--- καιρός
ἐκείνῳ RD--DSM--- ἐκεῖνος

Ezr 8:35
οἱ RA--NPM--- ὁ
ἐλθόντες VB--AAPNPM ἔρχομαι
ἀπὸ P--------- ἀπό
τῆς RA--GSF--- ὁ
αἰχμαλωσίας N1A-GSF--- αἰχμαλωσία
υἱοὶ N2--NPM--- υἱός
τῆς RA--GSF--- ὁ
παροικίας N1A-GSF--- παροικία
προσήνεγκαν VAI-AAI3P- φέρω προς
ὁλοκαυτώσεις N3I-APF--- ὁλοκαύτωσις
τῷ RA--DSM--- ὁ
θεῷ N2--DSM--- θεός
Ισραηλ N---GSM--- Ἰσραήλ
μόσχους N2--APM--- μόσχος
δώδεκα M--------- δώδεκα
περὶ P--------- περί
παντὸς A3--GSM--- πᾶς
Ισραηλ N---GSM--- Ἰσραήλ
κριοὺς N2--APM--- κριός
ἐνενήκοντα M--------- ἐνενήκοντα
ἕξ M--------- ἕξ
ἀμνοὺς N2--APM--- ἀμνός
ἑβδομήκοντα M--------- ἑβδομήκοντα
καὶ C--------- καί
ἑπτά M--------- ἑπτά
χιμάρους N2--APM--- χίμαρος
περὶ P--------- περί
ἁμαρτίας N1A-GSF--- ἁμαρτία
δώδεκα M--------- δώδεκα
τὰ RA--APN--- ὁ
πάντα A3--APN--- πᾶς
ὁλοκαυτώματα N3M-APN--- ὁλοκαύτωμα
τῷ RA--DSM--- ὁ
κυρίῳ N2--DSM--- κύριος

Ezr 8:36
καὶ C--------- καί
ἔδωκαν VAI-AAI3P- δίδωμι
τὸ RA--ASN--- ὁ
νόμισμα N3M-ASN--- νόμισμα
τοῦ RA--GSM--- ὁ
βασιλέως N3V-GSM--- βασιλεύς
τοῖς RA--DPM--- ὁ
διοικηταῖς N1M-DPM--- διοικητής
τοῦ RA--GSM--- ὁ
βασιλέως N3V-GSM--- βασιλεύς
καὶ C--------- καί
ἐπάρχοις A1B-DPM--- ἔπαρχος
πέραν D--------- πέραν
τοῦ RA--GSM--- ὁ
ποταμοῦ N2--GSM--- ποταμός
καὶ C--------- καί
ἐδόξασαν VAI-AAI3P- δοξάζω
τὸν RA--ASM--- ὁ
λαὸν N2--ASM--- λαός
καὶ C--------- καί
τὸν RA--ASM--- ὁ
οἶκον N2--ASM--- οἶκος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός

Ezr 9:1
καὶ C--------- καί
ὡς C--------- ὡς
ἐτελέσθη VSI-API3S- τελέω
ταῦτα RD--NPN--- οὗτος
ἤγγισαν VAI-AAI3P- ἐγγίζω
πρός P--------- πρός
με RP--AS---- ἐγώ
οἱ RA--NPM--- ὁ
ἄρχοντες N3--NPM--- ἄρχων
λέγοντες V1--PAPNPM λέγω
οὐκ D--------- οὐ
ἐχωρίσθη VSI-API3S- χωρίζω
ὁ RA--NSM--- ὁ
λαὸς N2--NSM--- λαός
Ισραηλ N---GSM--- Ἰσραήλ
καὶ C--------- καί
οἱ RA--NPM--- ὁ
ἱερεῖς N3V-NPM--- ἱερεύς
καὶ C--------- καί
οἱ RA--NPM--- ὁ
Λευῖται N1M-NPM--- Λευείτης
ἀπὸ P--------- ἀπό
λαῶν N2--GPM--- λαός
τῶν RA--GPM--- ὁ
γαιῶν N1A-GPF--- γαῖα
ἐν P--------- ἐν
μακρύμμασιν N3M-DSN--- μάκρυμμα
αὐτῶν RD--GPM--- αὐτός
τῷ RA--DSM--- ὁ
Χανανι N---DSM--- Χανανι
ὁ RA--NSM--- ὁ
Εθι N---NSM--- Εθι
ὁ RA--NSM--- ὁ
Φερεζι N---NSM--- Φερεζι
ὁ RA--NSM--- ὁ
Ιεβουσι N---NSM--- Ιεβουσι
ὁ RA--NSM--- ὁ
Αμμωνι N---NSM--- Αμμωνι
ὁ RA--NSM--- ὁ
Μωαβι N---NSM--- Μωαβι
ὁ RA--NSM--- ὁ
Μοσερι N---NSM--- Μοσερι
καὶ C--------- καί
ὁ RA--NSM--- ὁ
Αμορι N---NSM--- Αμορι

Ezr 9:2
ὅτι C--------- ὅτι
ἐλάβοσαν VBI-AAI3P- λαμβάνω
ἀπὸ P--------- ἀπό
θυγατέρων N3--GPF--- θυγάτηρ
αὐτῶν RD--GPM--- αὐτός
ἑαυτοῖς RD--DPM--- ἑαυτοῦ
καὶ C--------- καί
τοῖς RA--DPM--- ὁ
υἱοῖς N2--DPM--- υἱός
αὐτῶν RD--GPM--- αὐτός
καὶ C--------- καί
παρήχθη VQI-API3S- ἄγω παρα
σπέρμα N3M-ASN--- σπέρμα
τὸ RA--ASN--- ὁ
ἅγιον A1A-ASN--- ἅγιος
ἐν P--------- ἐν
λαοῖς N2--DPM--- λαός
τῶν RA--GPF--- ὁ
γαιῶν N1A-GPF--- γαῖα
καὶ C--------- καί
χεὶρ N3--NSF--- χείρ
τῶν RA--GPM--- ὁ
ἀρχόντων N3--GPM--- ἄρχων
ἐν P--------- ἐν
τῇ RA--DSF--- ὁ
ἀσυνθεσίᾳ N1A-DSF--- ἀσυνθεσία
ταύτῃ RD--DSF--- οὗτος
ἐν P--------- ἐν
ἀρχῇ N1--DSF--- ἀρχή

Ezr 9:3
καὶ C--------- καί
ὡς C--------- ὡς
ἤκουσα VAI-AAI1S- ἀκούω
τὸν RA--ASM--- ὁ
λόγον N2--ASM--- λόγος
τοῦτον RD--ASM--- οὗτος
διέρρηξα VAI-AAI1S- ῥήγνυμι δια
τὰ RA--APN--- ὁ
ἱμάτιά N2N-APN--- ἱμάτιον
μου RP--GS---- ἐγώ
καὶ C--------- καί
ἐπαλλόμην V1I-IMI1S- πάλλομαι
καὶ C--------- καί
ἔτιλλον V1I-IAI1S- τίλλω
ἀπὸ P--------- ἀπό
τῶν RA--GPF--- ὁ
τριχῶν N3--GPF--- θρίξ
τῆς RA--GSF--- ὁ
κεφαλῆς N1--GSF--- κεφαλή
μου RP--GS---- ἐγώ
καὶ C--------- καί
ἀπὸ P--------- ἀπό
τοῦ RA--GSM--- ὁ
πώγωνός N3W-GSM--- πώγων
μου RP--GS---- ἐγώ
καὶ C--------- καί
ἐκαθήμην V5I-IMI1S- ἧμαι κατα
ἠρεμάζων V1--PAPNSM ἠρεμάζω

Ezr 9:4
καὶ C--------- καί
συνήχθησαν VQI-API3P- ἄγω συν
πρός P--------- πρός
με RP--AS---- ἐγώ
πᾶς A3--NSM--- πᾶς
ὁ RA--NSM--- ὁ
διώκων V1--PAPNSM διώκω
λόγον N2--ASM--- λόγος
θεοῦ N2--GSM--- θεός
Ισραηλ N---GSM--- Ἰσραήλ
ἐπὶ P--------- ἐπί
ἀσυνθεσίᾳ A1A-DSF--- ἀσυνθεσία
τῆς RA--GSF--- ὁ
ἀποικίας N1A-GSF--- ἀποικία
καὶ C--------- καί
ἐγὼ RP--NS---- ἐγώ
καθήμενος V5--PMPNSM ἧμαι κατα
ἠρεμάζων V1--PAPNSM ἠρεμάζων
ἕως C--------- ἕως
τῆς RA--GSF--- ὁ
θυσίας N1A-GSF--- θυσία
τῆς RA--GSF--- ὁ
ἑσπερινῆς A1--GSF--- ἑσπερινός

Ezr 9:5
καὶ C--------- καί
ἐν P--------- ἐν
θυσίᾳ N1A-DSF--- θυσία
τῇ RA--DSF--- ὁ
ἑσπερινῇ A1--DSF--- ἑσπερινός
ἀνέστην VHI-AAI1S- ἵστημι ἀνα
ἀπὸ P--------- ἀπό
ταπεινώσεώς N3I-GSF--- ταπείνωσις
μου RP--GS---- ἐγώ
καὶ C--------- καί
ἐν P--------- ἐν
τῷ RA--DSN--- ὁ
διαρρῆξαί VA--AAN--- ῥήγνυμι δια
με RP--AS---- ἐγώ
τὰ RA--APN--- ὁ
ἱμάτιά N2N-APN--- ἱμάτιον
μου RP--GS---- ἐγώ
καὶ C--------- καί
ἐπαλλόμην V1I-IMI1S- πάλλομαι
καὶ C--------- καί
κλίνω V1--PAI1S- κλίνω
ἐπὶ P--------- ἐπί
τὰ RA--APN--- ὁ
γόνατά N3--APN--- γόνυ
μου RP--GS---- ἐγώ
καὶ C--------- καί
ἐκπετάζω V1--PAI1S- πετάζω ἐκ
τὰς RA--APF--- ὁ
χεῖράς N3--APF--- χείρ
μου RP--GS---- ἐγώ
πρὸς P--------- πρός
κύριον N2--ASM--- κύριος
τὸν RA--ASM--- ὁ
θεὸν N2--ASM--- θεός

Ezr 9:6
καὶ C--------- καί
εἶπα VAI-AAI1S- εἶπον
κύριε N2--VSM--- κύριος
ᾐσχύνθην VCI-API1S- αἰσχύνω
καὶ C--------- καί
ἐνετράπην VDI-API1S- τρέπω ἐν
τοῦ RA--GSM--- ὁ
ὑψῶσαι V4--PAPNPF ὑψόω
τὸ RA--ASN--- ὁ
πρόσωπόν N2N-ASN--- πρόσωπον
μου RP--GS---- ἐγώ
πρὸς P--------- πρός
σέ RP--AS---- σύ
ὅτι C--------- ὅτι
αἱ RA--NPF--- ὁ
ἀνομίαι N1A-NPF--- ἀνομία
ἡμῶν RP--GP---- ἐγώ
ἐπληθύνθησαν VCI-API3P- πληθύνω
ὑπὲρ P--------- ὑπέρ
κεφαλῆς N1--GSF--- κεφαλή
ἡμῶν RP--GP---- ἐγώ
καὶ C--------- καί
αἱ RA--NPF--- ὁ
πλημμέλειαι N1A-NPF--- πλημμέλεια
ἡμῶν RP--GP---- ἐγώ
ἐμεγαλύνθησαν VCI-API3P- μεγαλύνω
ἕως C--------- ἕως
εἰς P--------- εἰς
οὐρανόν N2--ASM--- οὐρανός

Ezr 9:7
ἀπὸ P--------- ἀπό
ἡμερῶν N1A-GPF--- ἡμέρα
πατέρων N3--GPM--- πατήρ
ἡμῶν RP--GP---- ἐγώ
ἐσμεν V9--PAI1P- εἰμί
ἐν P--------- ἐν
πλημμελείᾳ N1A-DSF--- πλημμέλεια
μεγάλῃ A1--DSF--- μέγας
ἕως C--------- ἕως
τῆς RA--GSF--- ὁ
ἡμέρας N1A-GSF--- ἡμέρα
ταύτης RD--GSF--- οὗτος
καὶ C--------- καί
ἐν P--------- ἐν
ταῖς RA--DPF--- ὁ
ἀνομίαις N1A-DPF--- ἀνομία
ἡμῶν RP--GP---- ἐγώ
παρεδόθημεν VCI-API1P- δίδωμι παρα
ἡμεῖς RP--NP---- ἐγώ
καὶ C--------- καί
οἱ RA--NPM--- ὁ
βασιλεῖς N3V-NPM--- βασιλεύς
ἡμῶν RP--GP---- ἐγώ
καὶ C--------- καί
οἱ RA--NPM--- ὁ
υἱοὶ N2--NPM--- υἱός
ἡμῶν RP--GP---- ἐγώ
ἐν P--------- ἐν
χειρὶ N3--DSF--- χείρ
βασιλέων N3V-GPM--- βασιλεύς
τῶν RA--GPN--- ὁ
ἐθνῶν N3E-GPN--- ἔθνος
ἐν P--------- ἐν
ῥομφαίᾳ N1A-DSF--- ῥομφαία
καὶ C--------- καί
ἐν P--------- ἐν
αἰχμαλωσίᾳ N1A-DSF--- αἰχμαλωσία
καὶ C--------- καί
ἐν P--------- ἐν
διαρπαγῇ N1--DSF--- διαρπαγή
καὶ C--------- καί
ἐν P--------- ἐν
αἰσχύνῃ N1--DSF--- αἰσχύνη
προσώπου N2N-GSN--- πρόσωπον
ἡμῶν RP--GP---- ἐγώ
ὡς C--------- ὡς
ἡ RA--NSF--- ὁ
ἡμέρα N1A-NSF--- ἡμέρα
αὕτη RD--NSF--- οὗτος

Ezr 9:8
καὶ C--------- καί
νῦν D--------- νῦν
ἐπιεικεύσατο VAI-AMI3S- εἰκούομαι ἐπι
ἡμῖν RP--DP---- ἐγώ
κύριος N2--NSM--- κύριος
ὁ RA--NSM--- ὁ
θεὸς N2--NSM--- θεός
ἡμῶν RP--GP---- ἐγώ
τοῦ RA--GSN--- ὁ
καταλιπεῖν VB--AAN--- λείπω κατα
ἡμῖν RP--DP---- ἐγώ
εἰς P--------- εἰς
σωτηρίαν N1A-ASF--- σωτηρία
καὶ C--------- καί
δοῦναι VO--AAN--- δίδωμι
ἡμῖν RP--DP---- ἐγώ
στήριγμα N3M-ASN--- στήριγμα
ἐν P--------- ἐν
τόπῳ N2--DSM--- τόπος
ἁγιάσματος N3M-GSN--- ἁγίασμα
αὐτοῦ RD--GSM--- αὐτός
τοῦ RA--GSN--- ὁ
φωτίσαι VA--AAN--- φωτίζω
ὀφθαλμοὺς N2--APM--- ὀφθαλμός
ἡμῶν RP--GP---- ἐγώ
καὶ C--------- καί
δοῦναι VO--AAN--- δίδωμι
ζωοποίησιν VA--AAS3P- ζωοποιέω
μικρὰν A1A-ASF--- μικρός
ἐν P--------- ἐν
τῇ RA--DSF--- ὁ
δουλείᾳ N1A-DSF--- δουλεία
ἡμῶν RP--GP---- ἐγώ

Ezr 9:9
ὅτι C--------- ὅτι
δοῦλοί N2--NPM--- δοῦλος
ἐσμεν V9--PAI1P- εἰμί
καὶ C--------- καί
ἐν P--------- ἐν
τῇ RA--DSF--- ὁ
δουλείᾳ N1A-DSF--- δουλεία
ἡμῶν RP--GP---- ἐγώ
οὐκ D--------- οὐ
ἐγκατέλιπεν VBI-AAI3S- λείπω ἐν κατα
ἡμᾶς RP--AP---- ἐγώ
κύριος N2--NSM--- κύριος
ὁ RA--NSM--- ὁ
θεὸς N2--NSM--- θεός
ἡμῶν RP--GP---- ἐγώ
καὶ C--------- καί
ἔκλινεν V1I-IAI3S- κλίνω
ἐφ' P--------- ἐπί
ἡμᾶς RP--AP---- ἐγώ
ἔλεος N2--NSM--- ἔλεος
ἐνώπιον A1B-ASM--- ἐνώπιος
βασιλέων N3V-GPM--- βασιλεύς
Περσῶν N1M-GPM--- Πέρσης
δοῦναι VO--AAN--- δίδωμι
ἡμῖν RP--DP---- ἐγώ
ζωοποίησιν VA--AAS3P- ζωοποιέω
τοῦ RA--GSM--- ὁ
ὑψῶσαι V4--PAPNPF ὑψόω
αὐτοὺς RD--APM--- αὐτός
τὸν RA--ASM--- ὁ
οἶκον N2--ASM--- οἶκος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
ἡμῶν RP--GP---- ἐγώ
καὶ C--------- καί
ἀναστῆσαι VA--AAN--- ἵστημι ἀνα
τὰ RA--APN--- ὁ
ἔρημα N3--APN--- ἔρημα
αὐτῆς RD--GSF--- αὐτός
καὶ C--------- καί
τοῦ RA--GSN--- ὁ
δοῦναι VO--AAN--- δίδωμι
ἡμῖν RP--DP---- ἐγώ
φραγμὸν N2--ASM--- φραγμός
ἐν P--------- ἐν
Ιουδα N---DSM--- Ἰουδά
καὶ C--------- καί
ἐν P--------- ἐν
Ιερουσαλημ N---DSF--- Ἰερουσαλήμ

Ezr 9:10
τί RI--ASN--- τίς
εἴπωμεν VBI-AAS1P- λέγω
ὁ RA--NSM--- ὁ
θεὸς N2--NSM--- θεός
ἡμῶν RP--GP---- ἐγώ
μετὰ P--------- μετά
τοῦτο RD--ASN--- οὗτος
ὅτι C--------- ὅτι
ἐγκατελίπομεν VBI-AAI1P- λείπω ἐν κατα
ἐντολάς N1--APF--- ἐντολή
σου RP--GS---- σύ

Ezr 9:11
ἃς RR--APF--- ὅς
ἔδωκας VAI-AAI2S- δίδωμι
ἡμῖν RP--DP---- ἐγώ
ἐν P--------- ἐν
χειρὶ N3--DSF--- χείρ
δούλων N2--GPM--- δοῦλος
σου RP--GS---- σύ
τῶν RA--GPM--- ὁ
προφητῶν N1M-GPM--- προφήτης
λέγων V1--PAPNSM λέγω
ἡ RA--NSF--- ὁ
γῆ N1--NSF--- γῆ
εἰς P--------- εἰς
ἣν RR--ASF--- ὅς
εἰσπορεύεσθε V1--PMI2P- πορεύομαι εἰς
κληρονομῆσαι VA--AAN--- κληρονομέω
αὐτήν RD--ASF--- αὐτός
γῆ N1--NSF--- γῆ
μετακινουμένη V2--PMPNSF κινέω μετα
ἐστὶν V9--PAI3S- εἰμί
ἐν P--------- ἐν
μετακινήσει VF--FAI3S- κινέω μετα
λαῶν N2--GPM--- λαός
τῶν RA--GPN--- ὁ
ἐθνῶν N3E-GPN--- ἔθνος
ἐν P--------- ἐν
μακρύμμασιν N3M-DPN--- μάκρυμμα
αὐτῶν RD--GPM--- αὐτός
ὧν RR--GPM--- ὅς
ἔπλησαν VAI-AAI3P- πίμπλημι
αὐτὴν RD--ASF--- αὐτός
ἀπὸ P--------- ἀπό
στόματος N3M-GSN--- στόμα
ἐπὶ P--------- ἐπί
στόμα N3M-ASN--- στόμα
ἐν P--------- ἐν
ἀκαθαρσίαις N1A-DPF--- ἀκαθαρσία
αὐτῶν RD--GPM--- αὐτός

Ezr 9:12
καὶ C--------- καί
νῦν D--------- νῦν
τὰς RA--APF--- ὁ
θυγατέρας N3--APF--- θυγάτηρ
ὑμῶν RP--GP---- σύ
μὴ D--------- μή
δῶτε VO--AAS2P- δίδωμι
τοῖς RA--DPM--- ὁ
υἱοῖς N2--DPM--- υἱός
αὐτῶν RD--GPM--- αὐτός
καὶ C--------- καί
ἀπὸ P--------- ἀπό
τῶν RA--GPM--- ὁ
θυγατέρων N3--GPF--- θυγάτηρ
αὐτῶν RD--GPM--- αὐτός
μὴ D--------- μή
λάβητε VB--AAS2P- λαμβάνω
τοῖς RA--DPM--- ὁ
υἱοῖς N2--DPM--- υἱός
ὑμῶν RP--GP---- σύ
καὶ C--------- καί
οὐκ D--------- οὐ
ἐκζητήσετε VF--FAI2P- ζητέω ἐκ
εἰρήνην N1--ASF--- εἰρήνη
αὐτῶν RD--GPM--- αὐτός
καὶ C--------- καί
ἀγαθὸν A1--ASM--- ἀγαθός
αὐτῶν RD--GPM--- αὐτός
ἕως C--------- ἕως
αἰῶνος N3W-GSM--- αἰών
ὅπως C--------- ὅπως
ἐνισχύσητε VA--AAS2P- ἰσχύω ἐν
καὶ C--------- καί
φάγητε VB--AAS2P- ἐσθίω
τὰ RA--APN--- ὁ
ἀγαθὰ A1--APN--- ἀγαθός
τῆς RA--GSF--- ὁ
γῆς N1--GSF--- γῆ
καὶ C--------- καί
κληροδοτήσητε VA--AAS2P- κληροδοτέω
τοῖς RA--DPM--- ὁ
υἱοῖς N2--DPM--- υἱός
ὑμῶν RP--GP---- σύ
ἕως C--------- ἕως
αἰῶνος N3W-GSM--- αἰών

Ezr 9:13
καὶ C--------- καί
μετὰ P--------- μετά
πᾶν A3--NSN--- πᾶς
τὸ RA--ASN--- ὁ
ἐρχόμενον V1--PMPASM ἔρχομαι
ἐφ' P--------- ἐπί
ἡμᾶς RP--AP---- ἐγώ
ἐν P--------- ἐν
ποιήμασιν N3M-DPN--- ποίημα
ἡμῶν RP--GP---- ἐγώ
τοῖς RA--DPM--- ὁ
πονηροῖς A1A-DPM--- πονηρός
καὶ C--------- καί
ἐν P--------- ἐν
πλημμελείᾳ N1A-DSF--- πλημμέλεια
ἡμῶν RP--GP---- ἐγώ
τῇ RA--DSF--- ὁ
μεγάλῃ A1--DSF--- μέγας
ὅτι C--------- ὅτι
οὐκ D--------- οὐ
ἔστιν V9--PAI3S- εἰμί
ὡς C--------- ὡς
ὁ RA--NSM--- ὁ
θεὸς N2--NSM--- θεός
ἡμῶν RP--GP---- ἐγώ
ὅτι C--------- ὅτι
ἐκούφισας VAI-AAI2S- κουφίζω
ἡμῶν RP--GP---- ἐγώ
τὰς RA--APF--- ὁ
ἀνομίας N1A-GSF--- ἀνομία
καὶ C--------- καί
ἔδωκας VAI-AAI2S- δίδωμι
ἡμῖν RP--DP---- ἐγώ
σωτηρίαν N1A-ASF--- σωτηρία

Ezr 9:14
ὅτι C--------- ὅτι
ἐπεστρέψαμεν VAI-AAI1P- στρέφω ἐπι
διασκεδάσαι VA--AAN--- σκεδάζω δια
ἐντολάς N1--APF--- ἐντολή
σου RP--GS---- σύ
καὶ C--------- καί
ἐπιγαμβρεῦσαι VA--AAN--- γαμβρεύω ἐπι
τοῖς RA--DPM--- ὁ
λαοῖς N2--DPM--- λαός
τῶν RA--GPM--- ὁ
γαιῶν N1A-GPF--- γαῖα
μὴ D--------- μή
παροξυνθῇς VC--APS2S- ὀξύνω παρα
ἐν P--------- ἐν
ἡμῖν RP--DP---- ἐγώ
ἕως C--------- ἕως
συντελείας N1A-GSF--- συντέλεια
τοῦ RA--GSM--- ὁ
μὴ D--------- μή
εἶναι V9--PAN--- εἰμί
ἐγκατάλειμμα N3M-NSN--- ἐγκατάλειμμα
καὶ C--------- καί
διασῳζόμενον V1--PMPASM σώζω δια

Ezr 9:15
κύριε N2--VSM--- κύριος
ὁ RA--NSM--- ὁ
θεὸς N2--NSM--- θεός
Ισραηλ N---GSM--- Ἰσραήλ
δίκαιος A1A-NSM--- δίκαιος
σύ RP--NS---- σύ
ὅτι C--------- ὅτι
κατελείφθημεν VVI-API1P- λείπω κατα
διασῳζόμενοι V1--PMPNPM σώζω δια
ὡς C--------- ὡς
ἡ RA--NSF--- ὁ
ἡμέρα N1A-NSF--- ἡμέρα
αὕτη RD--NSF--- οὗτος
ἰδοὺ I--------- ἰδού
ἡμεῖς RP--NP---- ἐγώ
ἐναντίον D--------- ἐναντίον
σου RP--GS---- σύ
ἐν P--------- ἐν
πλημμελείαις N1A-DPF--- πλημμέλεια
ἡμῶν RP--GP---- ἐγώ
ὅτι C--------- ὅτι
οὐκ D--------- οὐ
ἔστιν V9--PAI3S- εἰμί
στῆναι VH--AAN--- ἵστημι
ἐνώπιόν A1B-ASM--- ἐνώπιος
σου RP--GS---- σύ
ἐπὶ P--------- ἐπί
τούτῳ RD--DSM--- οὗτος

Ezr 10:1
καὶ C--------- καί
ὡς C--------- ὡς
προσηύξατο VAI-AMI3S- εὔχομαι προς
Εσδρας N---NSM--- Εσδρας
καὶ C--------- καί
ὡς C--------- ὡς
ἐξηγόρευσεν VAI-AAI3S- ἀγορεύω ἐκ
κλαίων V1--PAPNSM κλαίω
καὶ C--------- καί
προσευχόμενος V1--PMPNSM εὔχομαι προς
ἐνώπιον A1B-ASM--- ἐνώπιος
οἴκου N2--GSM--- οἶκος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
συνήχθησαν VQI-API3P- ἄγω συν
πρὸς P--------- πρός
αὐτὸν RD--ASM--- αὐτός
ἀπὸ P--------- ἀπό
Ισραηλ N---GSM--- Ἰσραήλ
ἐκκλησία N1A-NSF--- ἐκκλησία
πολλὴ A1--NSF--- πολύς
σφόδρα D--------- σφόδρα
ἄνδρες N3--NPM--- ἀνήρ
καὶ C--------- καί
γυναῖκες N3K-NPF--- γυνή
καὶ C--------- καί
νεανίσκοι N2--NPM--- νεανίσκος
ὅτι C--------- ὅτι
ἔκλαυσεν VAI-AAI3S- κλαίω
ὁ RA--NSM--- ὁ
λαὸς N2--NSM--- λαός
καὶ C--------- καί
ὕψωσεν VAI-AAI3S- ὑψόω
κλαίων V1--PAPNSM κλαίω

Ezr 10:2
καὶ C--------- καί
ἀπεκρίθη VCI-API3S- κρίνω ἀπο
Σεχενιας N---NSM--- Σεχενιας
υἱὸς N2--NSM--- υἱός
Ιιηλ N---GSM--- Ιιηλ
ἀπὸ P--------- ἀπό
υἱῶν N2--GPM--- υἱός
Ηλαμ N---GSM--- Ηλαμ
καὶ C--------- καί
εἶπεν VBI-AAI3S- εἶπον
τῷ RA--DSM--- ὁ
Εσδρα N---DSM--- Εσδρα
